"product_id","product_name_lenght","product_description_lenght","product_photos_qty","product_weight_g","product_length_cm","product_height_cm","product_width_cm","product_category_name"
"97017430754804328eb9597b7f85da03",60,818,5,300,17,4,12,"telephony"
"3e3c08f8d0d3bbe5094186e4562b6651",23,879,1,200,18,5,12,"telephony"
"dcbdf52239601eca861bf0d1aa598fab",32,451,2,185,24,7,16,"telephony"
"4fbc19d5de29dae81d1a215093d79bc2",36,341,6,145,19,5,11,"telephony"
"729c55b4509d36c18b86f0bacc17ca5d",58,702,6,250,18,4,12,"telephony"
"a6a7cf0d51ae6970c1881c0da049e1fa",60,587,2,200,19,4,11,"telephony"
"33e79119cfaa0e1f7122bf00b10426bc",48,815,1,150,27,5,20,"telephony"
"49e15e6133b2f4e4fccb783a8e716707",45,365,2,100,19,4,11,"telephony"
"123701dcac36412cf1b594f5aafc2eaf",51,352,1,426,16,12,11,"telephony"
"dc387d493524242e32ec63d1073e98f7",57,164,2,100,20,5,12,"telephony"
"fb06535ba5dfc8f3e07fd0edc7c770fb",40,361,2,100,19,3,11,"telephony"
"0d9cceec564febe77a44f8123dc2279b",52,815,2,250,27,5,20,"telephony"
"e39ad6a03434d2664d4b5c3bb331f2d8",57,1553,1,150,16,5,11,"telephony"
"0721efe2bcae3223969332d77f0182bc",55,2139,2,421,23,14,17,"telephony"
"f5bb0eef3914b07a9dea355a6a3069da",57,1044,4,150,19,4,11,"telephony"
"91b08d34d0ba4db44da2dc382867ba49",47,137,2,100,16,4,11,"telephony"
"e0d89abf7cf8de31e5e7fa03ddba5e2d",32,346,3,300,17,8,13,"telephony"
"c917cd48f8178bc6e1e4bf902c7e0b83",58,777,6,300,17,4,12,"telephony"
"036734b5a58d5d4f46b0616ddc047ced",58,751,5,300,17,4,12,"telephony"
"61e0273e790dee51cd095c1ea887bf23",60,486,1,150,16,6,12,"telephony"
"e7dc0d1ff0ef8f441666bdc5210f4e87",46,393,2,100,19,3,11,"telephony"
"7127d16c840983cf82440bff9277f6ef",57,564,1,200,19,4,11,"telephony"
"419cb1b441eda9b92ebd1a1b96090c26",60,777,6,350,17,4,12,"telephony"
"69e4611a0bf0f672e3a83b719cdb76ab",63,474,7,150,19,5,11,"telephony"
"eb25b740bfb245e32eb540c22c479adb",54,1110,1,200,19,4,11,"telephony"
"a406f14e110f4ccb46059586e9440400",48,1440,2,100,18,6,11,"telephony"
"bc68b4f9aacf4761a51fe96ac9cb6d62",20,296,3,200,19,3,11,"telephony"
"6843fcf2daa799e469f08d9ded452d01",60,2050,2,500,23,6,15,"telephony"
"283f243bb09e48e8f324d175182d5cfa",60,1440,4,225,18,5,16,"telephony"
"664085fcb2616db929da15dc9ac204b4",58,818,6,350,17,4,12,"telephony"
"4eeb3431ff29b8867d4f7b817c298a81",56,863,1,300,20,8,12,"telephony"
"5438b18d27c3939d1196dbecf3dd325b",55,1391,1,150,18,6,12,"telephony"
"4a3b0111d9c112251e4732b44d1d118b",52,865,3,300,20,15,15,"telephony"
"8ce0b48cdcc4b753ae4de64497998338",52,1371,2,600,18,6,15,"telephony"
"972c0d7dad0a283c8704296f1acaadd7",60,777,6,75,18,6,13,"telephony"
"7a4d1de6e3f699b294708384fbd6f8c0",45,723,1,300,16,22,11,"telephony"
"f34707f5f83dbd799b36e79242802784",53,463,2,150,17,8,14,"telephony"
"33447fafc9ed945e91d70e8cb12d63d7",64,558,2,100,16,6,15,"telephony"
"580ac70ff46f836dcc769fa584f85273",50,162,2,100,20,5,12,"telephony"
"01da7f08d8327e0b4fab7edaa0c417a4",49,1019,3,350,16,3,11,"telephony"
"a1d17216996bf0cbba886f91bfd31c77",51,1015,1,103,21,6,14,"telephony"
"0b0918a3b5efe0c8ea609a26b14e1bff",60,752,6,300,17,4,12,"telephony"
"1ccef988a8dd457a93b0b4833b8f0724",38,580,2,100,16,3,11,"telephony"
"a6a86219152d22366ffe68794aa1c219",50,500,1,88,19,4,11,"telephony"
"4af2ea2d968b3ad848b4f98ac7795fa7",60,818,4,350,17,4,12,"telephony"
"c413fa08b405af6edb9d49e85e241c08",37,326,2,100,18,4,12,"telephony"
"cdd4ca17d0e8c9d9d322b1d11d76e876",58,266,4,100,16,11,11,"telephony"
"e3ef50d542d4e6477fbcf202a02ef040",51,622,2,350,17,4,12,"telephony"
"c91fd1bf3e75d3b29370483ffda5eee0",60,751,6,350,17,4,12,"telephony"
"50e4fb90b9628bf559883ab24eed361a",45,301,2,125,19,4,11,"telephony"
"dfc090f5e254f365893c76a73809d9f7",54,319,2,200,16,14,15,"telephony"
"99e6f14f74a00605ad9cfe8c4bb29385",54,520,8,300,18,5,12,"telephony"
"580af1ebaa84e22ae14e08f073d091b5",18,433,1,200,19,4,11,"telephony"
"71685103d269d757074595a20bb82211",60,776,6,100,17,4,12,"telephony"
"824d0f65de327bae9d13bbc23528c79a",51,1311,2,50,18,6,11,"telephony"
"67cf741b2e7fa5801046eeb8b95b8aa8",59,734,4,250,17,4,12,"telephony"
"e52703b3a28722cd38f045d5ebf09b84",59,725,2,167,18,4,11,"telephony"
"4258e8067a55020ecdf18b872f397d0a",31,750,1,100,18,6,11,"telephony"
"ab9cf155f8280c3739b09fe341a185e8",59,409,1,225,18,4,12,"telephony"
"995f41643437250fce96885e56dd05d3",57,3923,4,150,20,10,15,"telephony"
"e64e3a0324fbd67bd7a686ffbd144c07",58,818,5,150,17,4,12,"telephony"
"45df8892a1d74d2e8f960dc06625fdab",51,824,1,311,20,11,14,"telephony"
"08ddfb809affc027d1aec6d639969dbc",60,2151,2,167,18,5,11,"telephony"
"f7593a67d835f31ec38049706456b6f5",47,1702,4,300,18,17,17,"telephony"
"8f5cd67d0e2be158ff1e6c0b841686a4",60,818,6,350,17,4,12,"telephony"
"4473f3e5c65952b074ef987fa5c24662",59,776,6,350,17,4,12,"telephony"
"41f447e263110b954a7e52f6052ab5e1",47,334,2,100,16,4,11,"telephony"
"2756f88aa420dd0c5aa25b2db78d4664",58,381,3,200,19,4,11,"telephony"
"79da264732f717f10ebf5d102aa6c32a",59,675,5,150,17,8,14,"telephony"
"1629b469d01aadb4f92644039ad17d5c",59,776,6,300,17,4,12,"telephony"
"c0ac2a543ff5a5c714f9a013becd4b07",60,818,6,350,17,4,12,"telephony"
"cef9d587c2c31442c9b95eef617db1f4",54,838,2,600,16,2,11,"telephony"
"7f6308ba4057a6a740af7b4dcfb79c13",63,1930,9,200,19,5,11,"telephony"
"4ae634441e444ca4bc85903cafe98d73",54,285,2,275,18,4,12,"telephony"
"bdb0b11a36aed4d0d862a7037c838560",45,742,3,383,16,12,13,"telephony"
"983c7856ce570305f1156d5731ea0d98",40,750,1,50,18,6,11,"telephony"
"133eefb3fc03b13ebded258788747304",36,381,2,100,19,3,11,"telephony"
"813329d52f377306fa1614ca9a962cd5",53,428,1,225,18,3,12,"telephony"
"4e42337065d8ce68661c6df8b2be58a6",53,669,2,100,16,3,11,"telephony"
"951cb45d30e716a846d8cf5874034e56",57,524,1,150,18,3,12,"telephony"
"247b2f886148b431daa66061b43dd078",53,679,3,150,17,8,11,"telephony"
"dab2413ead0edda9967edbc9bda2a64e",57,680,2,250,17,7,13,"telephony"
"500870614ddcf5bd84f7d26861026c8a",58,434,3,217,18,4,13,"telephony"
"759387d879934d7b6fd19846303efc10",44,353,2,50,19,3,11,"telephony"
"9365637689c1c805da9e3296f43bf4b7",26,750,1,100,18,6,11,"telephony"
"665adf6cc6e09e6a770ba182ea6a50f1",48,3127,3,441,24,18,20,"fixed_telephony"
"290ada89b05e1dca2a4fe42f1cfc012e",63,916,3,300,19,5,12,"fixed_telephony"
"f4a53b6154c996879ab3efb88b2af77e",63,332,3,150,16,4,11,"fixed_telephony"
"89feadc2b7a8f393fa1eb9311e88e13a",36,180,2,100,18,2,11,"fixed_telephony"
"79bcd1f7f00535c801244eb999d8d290",47,607,3,300,17,8,13,"fixed_telephony"
"913580fde3e72c3b3e4ce0b79963bee6",53,318,4,100,16,5,13,"fixed_telephony"
"1a2d84c11fbc7b3d7c0a10206c085ce5",44,333,3,100,16,4,11,"fixed_telephony"
"541a45a6bdb24eadd2342f4c9687d5ef",51,849,2,550,23,17,17,"fixed_telephony"
"3a621027279799b05b8b6492a92308ca",18,280,3,65,19,3,11,"fixed_telephony"
"aeecb1d0e5d4d5ccc3fcfe6fe91103b6",50,1425,5,2100,30,30,20,"fixed_telephony"
"fb5dcf669bb92534be46c2fef1131651",60,802,9,2250,23,6,23,"fixed_telephony"
"abba22ec8f8647474e51e996d74da8e7",55,1172,5,1000,24,6,24,"fixed_telephony"
"d8b8d1f52d47dbbb51aa6990c3942402",52,401,11,100,19,3,11,"fixed_telephony"
"f400f539d0b021c06eb35f6838690e09",49,3666,2,550,20,20,20,"fixed_telephony"
"6b2c1aa8429875eb5ade006973f8bad8",41,222,3,90,18,7,13,"fixed_telephony"
"f07ef9dd6e2d9a366ff30a25e210be70",53,1021,2,900,20,20,20,"fixed_telephony"
"2ace3826b9a1b13030adc77ae9ae7902",58,438,2,750,30,10,20,"fixed_telephony"
"ec58535d820b93edc3f1cfde52290334",48,1912,1,950,28,7,21,"fixed_telephony"
"b4f9530c931398e215242293c2c8ba4c",59,1542,3,283,20,9,15,"fixed_telephony"
"e4f61b606514ddd78124fd38f3433155",51,1325,1,2550,100,20,30,"fixed_telephony"
"c2aedc6c0521b9c1fd928f2b2375d5d6",28,1252,3,400,20,30,11,"fixed_telephony"
"1454b29e83ab2f8bf6b4102736498ff5",59,970,2,500,16,10,15,"fixed_telephony"
"424f4447cd353ab72ef3675274617751",20,287,3,100,19,3,11,"fixed_telephony"
"7403af89b9c7d9c9eb4e5b25b5d492bd",19,280,1,50,19,3,11,"fixed_telephony"
"4ef9e7430e9943ddad2f1b194480ecc8",56,2085,4,600,23,14,19,"fixed_telephony"
"df6a5d0fac12bbc9f8655908abb5711f",63,2219,4,700,16,2,11,"fixed_telephony"
"42a953368300be8c91cc2fc62fda2aba",59,1188,3,255,16,12,13,"fixed_telephony"
"c12f337b7701b3ed6ff08588e9bfed27",49,1758,1,105,14,10,15,"fixed_telephony"
"46e5995ddd4728e50343ef6bdb45b75f",43,2949,3,800,18,22,18,"fixed_telephony"
"f0c39c49847d1eab4dae5245694acd3e",63,508,2,400,17,8,13,"fixed_telephony"
"20ae7c024ede613f47e0d2f23f461493",25,455,1,330,17,11,9,"fixed_telephony"
"6d426dd1336e5a7d34470ae65bc68abf",30,679,2,3060,30,11,26,"fixed_telephony"
"199edc405b7080eeba36e77ef66d1ea1",56,2844,3,1900,21,21,21,"fixed_telephony"
"82029e5d2411cd3a74021d94ee87d457",51,535,2,508,16,17,17,"fixed_telephony"
"38d2319e71779e74d3f37e0f5cf8a5a5",56,2846,3,850,16,9,14,"fixed_telephony"
"81227b918dc751995a7301b5f38437b8",53,1265,1,750,27,12,27,"fixed_telephony"
"68d9c8a95d2b7cb57efe9e1e929bdd6a",47,218,3,100,16,2,11,"fixed_telephony"
"57a1b8771e227c7730164db309106c98",59,737,1,688,30,18,21,"fixed_telephony"
"44af7e0083e6ebeeeae5da438472d189",57,2540,4,1450,20,12,22,"fixed_telephony"
"6f431420cb4f91e9c20f89e83abd17d9",31,295,11,100,19,3,11,"fixed_telephony"
"b6381477a9bdb75f7c1c97478ab25467",60,218,3,100,16,4,11,"fixed_telephony"
"dffb26377d60bf9bd5bd4cd856e9dbb4",49,700,2,1100,16,21,18,"fixed_telephony"
"afb83a05bfcf46258f04ce060671d5b4",49,709,5,150,17,3,12,"fixed_telephony"
"5be25cbe1b150d16b7809060ffe1ce0b",54,394,3,200,19,5,11,"fixed_telephony"
"22a0a4cfaf39559db703230823bdc13a",38,969,1,429,18,13,13,"fixed_telephony"
"a2746ab0f7535d34316ed109d859d7f4",53,627,1,500,17,13,14,"fixed_telephony"
"389d38a555287ebf3413ce43392cf007",40,945,1,400,16,2,11,"fixed_telephony"
"666b4be3c007e9e960642dd6e0d88b17",62,713,3,150,16,4,20,"fixed_telephony"
"6de2587eae9fb1ee54a853aac774ade1",50,399,3,200,19,5,11,"fixed_telephony"
"c8e327c0df61bc66cdcf76a588c80154",59,1770,5,1700,25,22,24,"fixed_telephony"
"2d345ff10108fba24af9fb50ba534bc0",52,401,10,100,19,3,11,"fixed_telephony"
"2a4cea102e8cd86bbff7d6c4f17a459a",55,2933,5,1600,16,16,16,"fixed_telephony"
"f327c74114a7eabe18ba572a0ad10105",59,1809,5,1850,26,21,23,"fixed_telephony"
"f5ea2987f3303da7ac961ca96223909b",63,608,5,150,17,4,12,"fixed_telephony"
"d556492cb91418b6a9d9613592b4367f",51,352,1,100,19,3,11,"fixed_telephony"
"4633dfeb3a2588bdb52af32d504b44eb",46,218,4,150,16,4,11,"fixed_telephony"
"01586bfbe1d5449887f1cac4ad1fbd02",47,330,1,125,17,6,13,"fixed_telephony"
"7c252e2828f4198b4bcbdbe1bce858ea",59,1949,3,1900,21,21,21,"fixed_telephony"
"f45992b1a19d4d13c6260492eb703aee",50,908,6,300,19,6,15,"fixed_telephony"
"2c0b52e701cc59a38908d46a131e94b6",57,2386,4,387,24,10,20,"fixed_telephony"
"6536314c94d43b787fc1c622941da14b",42,309,3,100,19,3,20,"fixed_telephony"
"ed8aca7716a90fa417b618729f8dba69",63,327,2,150,16,4,11,"fixed_telephony"
"a5340098c26b85e9bc7e7fd8e97fc50f",48,776,8,200,19,5,11,"fixed_telephony"
"4b5b5541f871f879ee44aa461968e90b",42,309,3,100,19,3,11,"fixed_telephony"
"f997c8ca952938be7b2d487f761c7e76",50,78,1,99,22,3,16,"fixed_telephony"
"db51982bc43b26164c29605b8ed140d6",20,286,3,100,19,3,11,"fixed_telephony"
"d87a746a8c32da19aabdddac8b632877",42,309,3,100,19,3,11,"fixed_telephony"
"64673f20839446c1eb744c7d5c299db7",48,513,2,600,20,16,20,"fixed_telephony"
"2ab3937e84ae4f7c4b6549b05c95df0b",61,2845,8,100,20,15,20,"fixed_telephony"
"dac245c10d9ccd0f3dd3b14f4b7c4b7f",38,506,2,150,30,18,18,"housewares"
"24d1e0447bc0f9b43af49837d0a4efd8",58,828,1,1150,16,30,12,"housewares"
"521a361808bedd9fffb32181e501e09b",40,220,3,1200,20,25,20,"housewares"
"2dcd39f15943e045ea8db6296cac9b7a",55,252,8,750,33,11,33,"housewares"
"ba2225dd03b4dd91f999ef73504a0b82",59,833,1,8100,58,23,33,"housewares"
"028da1c319c010397ad1ea42db816d23",21,316,1,1200,29,21,27,"housewares"
"7d49a5410d8c53d37ad9167e32e65e1c",60,240,1,2350,40,10,35,"housewares"
"f8b8f8501a0656a7ad4c52d3982b2f2e",48,605,1,1050,25,25,35,"housewares"
"9c1f0d2a5ac55e11b4b90416a5b34223",58,961,2,1500,35,15,35,"housewares"
"3445f53a6bf62fbee7c9ead1e311d621",56,743,1,5050,36,31,27,"housewares"
"9d38213b04fd8eb9a773f9b2b88ffd0d",50,612,1,300,25,2,17,"housewares"
"5e18248fc768bdb7fc69fd012068d109",37,749,4,600,16,6,20,"housewares"
"8eb7b31149dc92903e213c9896443440",25,243,3,525,30,9,30,"housewares"
"c3f7eb8e0fbdf18288a87f5f2f1c0501",55,1446,1,2200,30,40,30,"housewares"
"906b864d4d4058844e5187d9fb4109a3",58,614,1,1600,30,35,30,"housewares"
"d1eb048cceb0bd37ada007e53afe32d3",28,500,3,250,16,25,15,"housewares"
"10c0e80fdc9bcd975fe45e75af61b256",47,313,1,5475,26,37,40,"housewares"
"33b9801fec06f14bb7d33af01769bb3f",55,214,1,700,60,8,20,"housewares"
"d8a5b759acaff49096bf67c33d9a9372",58,861,1,550,19,18,17,"housewares"
"e493c5e2a707b9eb0f6d01041c86856e",55,343,2,5550,40,10,30,"housewares"
"93c285dad77a797cf2193ead6afbe107",53,524,1,1800,25,7,20,"housewares"
"b1551ef44e04265b510840b991b24b51",55,1010,1,1000,43,11,37,"housewares"
"6789e81c62b672bf413759d22ecacaf7",46,836,1,383,17,13,14,"housewares"
"220a2b9dd1e9990876de0ac999e1a33c",53,475,3,895,10,15,14,"housewares"
"4803f125e17a7b5fc363202349fbf14f",55,871,7,8400,50,28,31,"housewares"
"67bea89008edcb996cfe4e3d062b62a8",56,414,1,1200,23,22,16,"housewares"
"416c4340800aa9bce887e000e96390a9",50,751,1,6050,30,30,40,"housewares"
"83bfae859f4a37b048a3abcecb17c506",60,446,5,9400,40,28,40,"housewares"
"047c9a28e0da299843d9f67d99959442",39,1053,4,3000,33,30,34,"housewares"
"ee3d41c81fc9573f585d13bd61ce58f6",45,890,1,1500,25,40,25,"housewares"
"33a8f9ff2a9a41c0c49a24d12e106151",56,493,4,350,20,8,13,"housewares"
"b616783675f9399f98376a7a1cf2d0bf",49,964,1,1300,16,30,12,"housewares"
"8e4a6078c62896ce6e1bde5d53762578",36,175,1,3200,42,12,17,"housewares"
"8e382dedd9ae71943f9a70f6725b748f",54,1161,1,650,20,12,43,"housewares"
"6df27920464e957f2b897ce928f1b556",46,847,2,1600,30,40,30,"housewares"
"04566e1a1afa83470b25c2642706fc32",59,470,5,7800,33,35,33,"housewares"
"081476f0ad46b45e23bbd0f3d1d4dd98",43,554,2,175,16,12,12,"housewares"
"4b26e5a29c80bb0a05e5094928a97537",60,128,1,3700,50,32,70,"housewares"
"d3d2f358e7e92dbbbc0a37d0b7435253",58,2108,1,2400,34,31,24,"housewares"
"f494b6e2b8bd806b45b117992c959a8a",47,485,5,1250,30,14,28,"housewares"
"0891f8ac9e3d7252ec5c162da0b0b86c",55,309,2,500,16,10,12,"housewares"
"af6ab2d196af959df0ce35fc5ea50278",56,747,1,850,16,17,16,"housewares"
"563ca93c70b8dbcd7c3738b349a033b1",39,285,3,700,16,15,12,"housewares"
"1f868693b3708b4337dee9bac46c837a",56,838,1,2100,30,30,30,"housewares"
"273d06dee7bb3103eb4ae0ff8d149966",43,491,1,750,20,45,20,"housewares"
"0587bd8ea43108a16104b1430c15b283",42,799,4,9950,31,61,31,"housewares"
"5ad486e80218c20810521ec57ae5475e",60,322,2,1450,25,12,35,"housewares"
"c8e7965a98acecf61c4cebbaf5c08c53",43,1022,1,2450,40,38,16,"housewares"
"5421431a9abfbdac3006e7aa925c0213",48,632,1,700,21,10,17,"housewares"
"0e304ecd0adea545759479c04134c8a1",47,437,3,750,34,8,30,"housewares"
"afb15fee5bec1513522c09551222b3ea",59,293,1,1100,18,28,18,"housewares"
"88e2fc6c65d64b3edbf2cade16ea82d9",56,595,1,6850,30,30,30,"housewares"
"a5c0a72789779d4debc2f72204111cb0",57,877,4,3100,40,40,40,"housewares"
"e90ed53e840b695011804e816dc3bdd6",44,918,1,20100,42,63,42,"housewares"
"21937020c7e5f15e9ec26ebb88d3c26d",41,439,6,600,19,16,16,"housewares"
"f0973383ec656ea00297313758897094",39,1092,1,5800,25,95,25,"housewares"
"04c200c7067838a36677c2cb65f90987",55,1355,4,375,16,10,18,"housewares"
"24d95adbf4d5909e2353d0256eb3ab4f",56,536,1,800,30,15,25,"housewares"
"db35a562fb6ba63e19fa42a15349dc04",56,235,1,500,23,11,23,"housewares"
"ebb132e52ceaa1001756409f1dd0750a",35,250,2,950,17,19,20,"housewares"
"0dc157babdb4785891879bc375256724",44,300,2,950,25,23,25,"housewares"
"357a9e8a4b691ffbb0f855b23d490c4e",56,824,2,390,23,14,17,"housewares"
"81e32892fb8587aa24b175d42bb6bfcc",46,602,1,2075,47,26,21,"housewares"
"2bb11ef7e7d20cb8a80932979464e7ce",63,334,1,900,16,30,26,"housewares"
"926ecae86335e45fea05e1e39e9a5be9",51,339,2,9500,42,54,25,"housewares"
"f014ea8c6c04cc78a9e70319e351dc4b",16,202,1,1050,26,26,26,"housewares"
"e449c89deefdb41bb888e3cc5f59ef46",48,374,1,600,20,23,18,"housewares"
"521a25c115e204f7024656cd8b05aeb4",48,734,2,2250,40,35,14,"housewares"
"4039be757013ccb66cb41d683261dece",64,320,1,3000,85,10,50,"housewares"
"fb927c44d15e24c578f85a862576fd88",48,808,1,2200,30,30,30,"housewares"
"65ae1951caecbb80c7d5e2e662ddb0dc",58,1284,7,2700,25,15,25,"housewares"
"04ddfb2cdbf048af94dc37e1bb0d3b04",48,1797,5,575,24,18,24,"housewares"
"b7c05b69aefd3c94fca07b044c119357",45,210,5,300,18,4,12,"housewares"
"9613dd0d7c6c50922dbbda403223381c",48,535,2,1200,25,25,25,"housewares"
"7d603b9650fad957621945c193cc2df3",45,1232,2,917,29,16,16,"housewares"
"6a03d0111afb13361088ed0e23d9ac12",46,105,1,4850,16,35,35,"housewares"
"1cac29154057b66c1cfcb6ff58e2fdbf",52,1232,2,1200,29,33,29,"housewares"
"205204e979a44d5dca4251324f853a46",56,655,4,950,21,28,21,"housewares"
"98f867248b7d5c7262dea39dfe1d74bb",57,931,1,10900,43,35,38,"housewares"
"6aaa03bfd8582d76c23b11ef0e80f85d",58,696,2,900,21,12,21,"housewares"
"830814a623453adb6e343fb0260e3810",58,407,1,7250,16,16,16,"housewares"
"ca86ba8060f4ced18a06aabd5449028c",32,507,1,800,38,20,16,"housewares"
"b33eafe0578ff59c3c9c0853a365e3b6",30,196,2,2000,48,10,37,"housewares"
"6b9d88f0b36f59a30d29fd2f77afb645",59,194,2,2100,48,26,28,"housewares"
"24376321a0e7d0debc7a632cd4c9dda3",39,220,1,900,40,8,18,"housewares"
"72a26085dd4fbd27f7206188081008d9",47,587,3,1000,28,12,21,"housewares"
"21634fadc73ca34ac36813b02f1f10c8",51,906,3,800,44,14,35,"housewares"
"e4ac25e3b504e9dea6a4a06b82256951",54,1273,1,1575,39,32,44,"housewares"
"5f76bb88bf4410580362879247ef7248",46,1342,1,9700,28,26,26,"housewares"
"5135301d684848b74276f22afcc6781c",49,1012,2,500,24,20,23,"housewares"
"5e655ad6a29335c852b7829a5e340c80",44,937,1,800,16,16,16,"housewares"
"3b4c2252c7918d2d7756dfbc7d5842de",52,278,1,950,16,30,27,"housewares"
"38f3677364ecf032090b33915b155161",52,375,2,9950,31,61,31,"housewares"
"4f5459b07e4a3e0897228ccfe3aa474d",56,728,5,1850,20,12,16,"housewares"
"e0f63b6827db5de140206f0e66485f3c",55,1208,1,3300,40,30,30,"housewares"
"1fd3bb291e0dba9d6081eb914303993b",33,247,2,350,30,30,30,"housewares"
"eb464e3e06e2701a532c9f08a774d0d0",50,440,1,148,25,27,22,"housewares"
"6449ec897c9c3c3bcd296df559f6e746",43,595,1,1850,30,30,30,"housewares"
"6070b7a31286e70e682b07423492f35c",41,201,1,1900,35,44,35,"housewares"
"495f9290868e1bde785d3c372608ad54",45,1455,3,5250,62,5,32,"housewares"
"edc5fb7cd23cfd91367038801fd55ec9",54,439,1,450,86,3,16,"housewares"
"61509eaebb2d4bd1a7511b1a75703f8c",50,500,1,300,25,2,17,"housewares"
"3cb0ece3f5f0b8121a53635c9f783aa5",9,380,2,500,30,11,20,"housewares"
"bf5c9388b3b4225c6578eadbde4781db",53,2014,5,117,21,9,11,"housewares"
"aa7cf4b09293dffac3b67cf2fb9730a2",58,873,1,1100,27,28,21,"housewares"
"46a44fef61c4835cb2cc8f39f0ce0752",63,261,2,250,20,9,12,"housewares"
"fadc89c2a60ff96b18827644074dfd70",52,827,1,1800,30,30,30,"housewares"
"3d13b6c4a341d28974fbf776957250b0",46,454,1,1000,25,25,25,"housewares"
"8d0752a2c0a7f50b10e7eaff59289272",53,193,3,650,30,10,20,"housewares"
"667b61f3396804596ee56677af687d3c",25,563,7,10950,67,20,49,"housewares"
"75cd6bf033fa32fbdb357d28b65798b1",50,571,1,1000,16,30,27,"housewares"
"699137c5776fc87ea4dcde1ab40a3e0a",52,491,4,500,16,19,11,"housewares"
"6bd4c564d1f96b0db5d02d376b4daed6",59,435,5,5350,36,22,36,"housewares"
"e4b460d73444ee00514b4de1f281982d",49,161,1,500,40,16,16,"housewares"
"8d9468efb665050bd137607b0c8ce680",41,648,1,963,33,44,33,"housewares"
"1ed581dc2a08b818ca4a5a45f563e06b",50,489,1,300,25,2,17,"housewares"
"2ebf71f199b0f3f3331af7d426ad714c",56,561,1,600,35,27,27,"housewares"
"840b41c3044d2b09db4933d48cffa924",54,464,1,505,17,17,19,"housewares"
"08834f7365a6bc07d7049b7f4e95f8e8",56,262,4,2425,26,26,21,"housewares"
"021d39ee869e87d5288f4e731df4a90e",44,663,4,10350,102,15,40,"housewares"
"0ba59273939ff2679f761fcdb05cd74c",27,739,2,500,17,28,11,"housewares"
"483691880798b6f0f657c203494cfe3a",55,582,2,1050,100,3,15,"housewares"
"5b39353cd25a87d0f48b6a1e1adc1cfe",42,1148,1,450,28,12,23,"housewares"
"fc64f94fa41c3384cce3defbe89db72f",55,580,5,450,20,11,11,"housewares"
"716586b5781e43926d404ad0f11669e8",50,443,1,1625,41,26,26,"housewares"
"ef97d55b00fb23b5e69607f999112696",20,471,4,285,19,14,11,"housewares"
"18aee3ce70a5fc870a85f59f409c91f9",47,457,1,2100,25,60,25,"housewares"
"2f5e485bacfeb554bec55cd497c9bc51",42,367,3,236,23,14,16,"housewares"
"34bf36c866a9166fa14dda71be4fb95c",49,345,1,2750,30,20,30,"housewares"
"80d94e8b1c573406cd537684045cc87a",48,1649,3,320,15,11,15,"housewares"
"31aaae9f2af6869bff6b8cbbaf195e65",51,998,1,1300,22,36,22,"housewares"
"f9421e9d9b4689dd804adbdb8c712d39",49,85,2,6050,38,30,38,"housewares"
"be03d93320192443b8fa24c0ca6ead98",59,189,3,775,16,16,13,"housewares"
"8b3fe8c89624abf9d932b87faae6b587",47,396,2,6050,77,11,33,"housewares"
"73b499a2f5002c0a2158a478cc5a096c",43,2148,2,1800,50,12,36,"housewares"
"44be579342e8ba8bbe3d0448d126afea",20,109,3,550,20,35,20,"housewares"
"46734f8521a7998c55748c1abbddeb12",45,507,3,1200,32,40,28,"housewares"
"47e7c7fb5d7ab1b726e49c74693a0e69",24,813,3,400,26,12,12,"housewares"
"ee8138bcca833152a19543702228ee26",41,255,1,400,16,75,13,"housewares"
"4cb1a2850af275025f76f015e0cc79cf",44,890,1,1300,25,40,25,"housewares"
"a3816405c56f1df398541ee9c498b056",60,465,4,300,20,11,15,"housewares"
"b85d127ab2f470f523f1678b7f399cef",59,304,1,150,20,2,20,"housewares"
"ed7f66fbbc819ef7aa1894d2c34065f1",57,567,1,1200,20,15,20,"housewares"
"f418649d11303fb6fcde71c9133f2ecc",57,394,1,1400,30,30,30,"housewares"
"8c7e3cb4c1ac38e45ec6320c4dbbcb3b",34,584,1,1100,37,13,37,"housewares"
"42b5c89883ffcf6b4d081833fcda6286",45,694,2,950,30,25,30,"housewares"
"1e618d311a1b7f88a9d96ec50aa85582",42,540,4,9950,31,61,31,"housewares"
"9d4db3c01961c5e9d8a50e1c0b1fa2d1",35,868,1,1000,29,29,11,"housewares"
"96ea060e41bdecc64e2de00b97068975",45,1875,4,5150,70,9,40,"housewares"
"39295d6c2311ab7091b5fc95bb51bbe7",55,764,7,1150,36,13,14,"housewares"
"ce4958776b3721723edac6bd9a05e833",37,256,4,5100,50,20,30,"housewares"
"7209cdb0efeff5f50f20b2ff4cdd511d",58,720,3,9950,31,61,31,"housewares"
"1122726437ec94b92705d85be11b4019",41,808,3,650,16,10,11,"housewares"
"9c64cafd9a39441e353cbb545ebb68b6",53,817,1,1900,30,30,30,"housewares"
"22f799df8d5495f40f6ed3cc8b18b712",49,481,4,700,27,9,19,"housewares"
"138059a996d59a87553da752d48cc130",58,1481,3,400,36,2,46,"housewares"
"d26580768894ea0cdc9f19dc672956c2",44,586,3,3950,42,14,22,"housewares"
"5f09b4a957ee45628820bf10056a1041",27,139,1,900,43,4,15,"housewares"
"97f1396a5a1f7c07ba51784efdec44b8",60,1632,8,1400,43,18,18,"housewares"
